Foumban	5.7166667	10.9166667	CM
Fontem	5.4666667	9.8833333	CM
Eséka	3.65	10.7666667	CM
Edéa	3.8	10.1333333	CM
Ébolowa	2.9	11.15	CM
Dschang	5.45	10.0666667	CM
Douala	4.0502778	9.7	CM
Dizangué	3.7666667	9.9833333	CM
Bogo	10.7361111	14.6108333	CM
Bertoua	4.5833333	13.6833333	CM
Bélabo	4.9333333	13.3	CM
Batouri	4.4333333	14.3666667	CM
Banyo	6.75	11.8166667	CM
Bangangté	5.15	10.5166667	CM
Bamusso	4.4333333	8.9	CM
Bamenda	5.9333333	10.1666667	CM
Bali	5.8833333	10.0166667	CM
Bafoussam	5.4666667	10.4166667	CM
Bafia	4.75	11.2333333	CM
Bafang	5.15	10.1833333	CM
Akonolinga	3.7666667	12.25	CM
Idenao	4.2475	9.0047222	CM
Suzhou	39.7666667	98.5666667	CN
Shache	38.4166667	77.2405556	CN
Lhasa	29.65	91.1	CN
Laojunmiao	39.8333333	97.7333333	CN
Kashi	39.4547222	75.9797222	CN
Jiayuguan	39.8166667	98.3	CN
Hotan	37.0997222	79.9269444	CN
Ürümqi	43.8	87.5833333	CN
Turpan	42.9333333	89.1666667	CN
Shihezi	44.3	86.0333333	CN
Kuqa	41.7277778	82.9363889	CN
Korla	41.7597222	86.1469444	CN
Hami	42.8	93.45	CN
Changji	44.0166667	87.3166667	CN
Baijiantan	45.6333333	85.1833333	CN
Aral	40.5155556	81.2636111	CN
Altay	47.8666667	88.1166667	CN
Aksu	41.1230556	80.2644444	CN
Zunyi	27.6866667	106.9072222	CN
Zoucheng	35.4005556	116.9655556	CN
Ziyang	30.1166667	104.65	CN
Zigong	29.4	104.7833333	CN
Zhuzhou	27.8333333	113.15	CN
Zhumadian	32.9794444	114.0294444	CN
Shangqiu	34.45	115.65	CN
Zhuji	29.7161111	120.2341667	CN
Zhucheng	35.9947222	119.3975	CN
Zhuanghe	39.7008333	122.9911111	CN
Zhoukou	33.6333333	114.6333333	CN
Zhoucun	36.8166667	117.8166667	CN
Yuxi	24.355	102.5422222	CN
Zhongxing	33.7038889	118.6791667	CN
Zhongshu	24.5166667	103.7666667	CN
Zhicheng	31.0061111	119.9036111	CN
Zhicheng	30.2955556	111.5047222	CN
Yizheng	32.2691667	119.1788889	CN
Zhenjiang	32.2091667	119.4341667	CN
Zhenhai	29.9538889	121.7136111	CN
Zhengzhou	34.7577778	113.6486111	CN
Xinghua	32.9391667	119.8341667	CN
Zhaotong	27.3166667	103.7166667	CN
Zhaoqing	23.05	112.45	CN
Zhaogezhuang	39.7666667	118.4	CN
Zhaoyuan	37.3591667	120.3963889	CN
Zhanjiang	21.2	110.3833333	CN
Zhangzhou	24.5133333	117.6555556	CN
Zhangye	38.9341667	100.4516667	CN
Zibo	36.7905556	118.0633333	CN
Anyang	36.0994444	114.3288889	CN
Zaozhuang	34.8647222	117.5541667	CN
Zaoyang	32.1272222	112.7541667	CN
Yuyao	30.05	121.1494444	CN
Yuzhou	34.1627778	113.4638889	CN
Yuxia	34.0536111	108.6175	CN
Kunshan	31.3844444	120.9513889	CN
Yunyang	33.4427778	112.715	CN
Yunmeng	31.0227778	113.7313889	CN
Yunjinghong	21.9833333	100.8166667	CN
Pizhou	34.3113889	117.9502778	CN
Yunfu	22.9333333	112.0333333	CN
Yuncheng	35.0230556	110.9927778	CN
Yulin	38.2905556	109.7494444	CN
Yulin	22.6333333	110.15	CN
Yudong	29.385	106.5194444	CN
Yuci	37.6802778	112.7319444	CN
Yucheng	34.9288889	116.4652778	CN
Yuanping	38.7152778	112.7575	CN
Yuanlin	30.4166667	112.85	CN
Yuancheng	23.7333333	114.6833333	CN
Yongfeng	27.4547222	112.1927778	CN
Yongchuan	29.3513889	105.8947222	CN
Yishui	35.7847222	118.6280556	CN
Zhongxiang	31.1661111	112.5830556	CN
Yingshang	32.6291667	116.2511111	CN
Yingcheng	30.95	113.55	CN
Yinchuan	38.4680556	106.2730556	CN
Yima	34.7380556	111.8838889	CN
Yigou	35.8113889	114.3166667	CN
Qingzhou	36.6966667	118.4797222	CN
Yichun	27.8333333	114.4	CN
Yicheng	31.7047222	112.2561111	CN
Yicheng	31.3666667	119.8333333	CN
Yichang	30.7144444	111.2847222	CN
Yibin	28.7666667	104.5666667	CN
Rongcheng	37.15	122.3833333	CN
Yashan	22.1975	109.9419444	CN
Yanzhou	35.5527778	116.8286111	CN
Yantai	37.5333333	121.4	CN
Yanliang	34.6736111	109.2125	CN
Yangzhou	32.3972222	119.4358333	CN
Zhangjiagang	31.865	120.5388889	CN
Yangquan	37.8575	113.5633333	CN
Yangliuqing	39.1375	116.9997222	CN
Yanggu	36.1105556	115.7752778	CN
Yangcun	39.3638889	117.0602778	CN
Yancheng	33.3855556	120.1252778	CN
Xuzhou	34.2669444	117.1916667	CN
Xucheng	20.33	110.1638889	CN
Xuri	28.4666667	117.9666667	CN
Xunchang	28.4166667	104.7	CN
Xuchang	34.0166667	113.8166667	CN
Xuanzhou	30.9525	118.7552778	CN
Xixiang	35.1627778	112.865	CN
Xiulin	29.7166667	112.4	CN
Xiongzhou	25.1166667	114.3	CN
Guixi	28.2833333	117.1833333	CN
Xinzhou	38.4091667	112.7333333	CN
Xinzhou	30.8666667	114.8	CN
Xinzhi	36.4988889	111.7047222	CN
Xinyu	27.8	114.9333333	CN
Xinye	32.5186111	112.3522222	CN
Xinyang	32.1227778	114.0655556	CN
Xinxiang	35.3088889	113.8672222	CN
Xintai	35.9005556	117.7519444	CN
Xinshi	31.0219444	113.1030556	CN
Xinpu	34.5997222	119.1594444	CN
Xinji	37.9027778	115.2036111	CN
Xining	36.6166667	101.7666667	CN
Shangmei	27.7427778	111.2955556	CN
Xingtai	37.0630556	114.4941667	CN
Ankang	32.68	109.0172222	CN
Xindian	36.7975	118.2944444	CN
Xindi	29.8166667	113.4666667	CN
Feicheng	36.2486111	116.7658333	CN
Sanshui	23.1591667	112.8836111	CN
Ximei	24.9638889	118.3794444	CN
Xihua	33.7833333	114.5166667	CN
Xihe	31.6819444	113.4647222	CN
Xichang	27.8983333	102.2705556	CN
Xiazhuang	34.9161111	118.6388889	CN
Xiazhen	34.8022222	117.1116667	CN
Haining	30.5272222	120.6886111	CN
Gongyi	34.76	112.9713889	CN
Xiaoweizhai	26.1902778	107.5125	CN
Xiaoshan	30.1675	120.2588889	CN
Xiaolingwei	32.0333333	118.85	CN
Xiaogan	30.9166667	113.9	CN
Xianyang	34.3455556	108.7147222	CN
Xiantao	30.3833333	113.4	CN
Xianshuigu	38.985	117.3827778	CN
Jiangdu	32.4366667	119.5508333	CN
Xianning	29.8833333	114.2166667	CN
Xianju	28.85	120.7333333	CN
Zhuhai	22.2769444	113.5677778	CN
Wenxing	28.6666667	112.8833333	CN
Xiangxiang	27.7333333	112.5333333	CN
Xiangtan	27.85	112.9	CN
Xiangfan	32.0416667	112.145	CN
Xiangcheng	33.8483333	113.4780556	CN
Xi'an	34.2583333	108.9286111	CN
Xiamen	24.4675	118.0930556	CN
Wuzhou	23.4833333	111.3166667	CN
Wuyang	31.9925	116.2472222	CN
Wuxue	29.85	115.55	CN
Wuxi	31.5772222	120.2938889	CN
Dongyang	29.2677778	120.2252778	CN
Changde	29.0322222	111.6780556	CN
Wuhu	31.35	118.3666667	CN
Wuhan	30.5833333	114.2666667	CN
Wuhai	39.6647222	106.8122222	CN
Wuda	39.4994444	106.7116667	CN
Wucheng	29.5833333	118.1833333	CN
Wenzhou	28.0191667	120.6544444	CN
Wenshang	35.7275	116.4961111	CN
Wenling	28.3669444	121.36	CN
Wendeng	37.1936111	122.0511111	CN
Weinan	34.5086111	109.5138889	CN
Weihai	37.5016667	122.1136111	CN
Weifang	36.71	119.1019444	CN
Wanxian	30.8038889	108.3897222	CN
Wanning	18.8002778	110.3966667	CN
Jiaonan	35.8786111	119.9752778	CN
Wafangdian	39.6183333	122.0080556	CN
Tunxi	29.7113889	118.3125	CN
Loushanguan	28.1375	106.82	CN
Tongzhou	39.9052778	116.5994444	CN
Fuding	27.3347222	120.2163889	CN
Tongren	27.7172222	109.1852778	CN
Tongling	30.95	117.7833333	CN
Tongchuan	31.0883333	105.0813889	CN
Tianpeng	30.9833333	103.9333333	CN
Tianjin	39.1422222	117.1766667	CN
Tengzhou	35.0783333	117.1513889	CN
Taozhuang	34.85	117.3333333	CN
Tantou	26.0313889	119.5986111	CN
Tangzhai	34.4327778	116.5911111	CN
Tangshan	39.6333333	118.1833333	CN
Tangping	22.0166667	111.9333333	CN
Tangjiazhuang	39.7333333	118.45	CN
Tanghe	32.6883333	112.8275	CN
Tanggu	39.0211111	117.6469444	CN
Taizhou	32.4933333	119.9080556	CN
Taiyuan	37.8694444	112.5602778	CN
Taixing	32.1666667	120.0136111	CN
Taishan	22.25	112.7833333	CN
Tai'an	36.1852778	117.12	CN
Suzhou	33.6361111	116.9788889	CN
Suozhen	36.9538889	118.1047222	CN
Suizhou	31.7111111	113.3630556	CN
Suixi	33.9097222	116.7736111	CN
Suicheng	33.8930556	117.9433333	CN
Suining	30.5333333	105.5333333	CN
Sishui	35.6488889	117.2758333	CN
Laixi	36.8591667	120.5269444	CN
Shouguang	36.88	118.7375	CN
Shizuishan	39.2333333	106.7694444	CN
Shizilu	35.1711111	118.8288889	CN
Shiyan	32.6475	110.7780556	CN
Shiyan	32.5666667	110.7833333	CN
Shiwan	23.0	113.085	CN
Shitanjing	39.2341667	106.3438889	CN
Panyu	22.9372222	113.3619444	CN
Shiqi	22.5175	113.3661111	CN
Shima	24.4477778	117.8111111	CN
Shilong	23.1144444	113.8472222	CN
Tongchuan	35.0805556	109.0897222	CN
Shijiazhuang	38.0413889	114.4786111	CN
Shenzhen	22.5455376639819	114.068298339844	CN
Shenxian	36.2411111	115.6672222	CN
Shenjiamen	29.9497222	122.2836111	CN
Shashi	30.3072222	112.2447222	CN
Shaping	22.7666667	112.95	CN
Shaoxing	30.0016667	120.5811111	CN
Shaowu	27.3	117.5	CN
Shaoguan	24.8	113.5833333	CN
Shancheng	34.7952778	116.0816667	CN
Shanwei	22.7833333	115.35	CN
Shantou	23.36	116.6783333	CN
Shanting	35.0752778	117.4577778	CN
Shanghai	31.2222222	121.4580556	CN
Shahecheng	36.9383333	114.5058333	CN
Sanya	18.2430556	109.505	CN
Sanming	26.2486111	117.6186111	CN
Runan	33.0011111	114.3541667	CN
Rongcheng	29.8166667	112.8833333	CN
Fuqing	25.725	119.3794444	CN
Jieyang	23.5297222	116.3655556	CN
Rizhao	35.4275	119.4552778	CN
Renqiu	38.6988889	116.0936111	CN
Quzhou	28.9594444	118.8686111	CN
Qujing	25.4833333	103.7833333	CN
Qufu	35.5966667	116.9911111	CN
Quanzhou	24.9138889	118.5858333	CN
Qiyang	26.5822222	111.8586111	CN
Qixia	37.2975	120.8255556	CN
Qiongshan	20.0058333	110.3541667	CN
Yuanjiang	28.8511111	112.3725	CN
Qinzhou	21.95	108.6166667	CN
Qinnan	33.2530556	119.9133333	CN
Qinhuangdao	39.9316667	119.5883333	CN
Jinjiang	24.8177778	118.5763889	CN
Qingquan	30.45	115.2166667	CN
Huaiyin	33.5886111	119.0191667	CN
Qingdao	36.0986111	120.3719444	CN
Qingyuan	23.7	113.0333333	CN
Hongqiao	26.7866667	112.115	CN
Puyang	35.7027778	115.0052778	CN
Putian	25.4394444	119.0102778	CN
Puqi	29.7166667	113.8833333	CN
Pumiao	22.75	108.4833333	CN
Pulandian	39.3952778	121.9669444	CN
Poyang	28.9833333	116.6666667	CN
Pingyin	36.2830556	116.4452778	CN
Pingyi	35.5005556	117.6308333	CN
Pingxiang	27.6166667	113.85	CN
Pingshan	22.9833333	114.7166667	CN
Pingnan	23.5391667	110.39	CN
Pingliang	35.5391667	106.6861111	CN
Pingdu	36.7844444	119.9463889	CN
Pingdingshan	33.7408333	113.3063889	CN
Pengcheng	36.4311111	114.17	CN
Panzhihua	26.55	101.7333333	CN
Ningyang	35.7641667	116.7913889	CN
Yutan	28.25	112.55	CN
Ninghai	37.3833333	121.5833333	CN
Ninghai	29.2891667	121.4247222	CN
Ningbo	29.875	121.5419444	CN
Neijiang	29.5836111	105.0591667	CN
Nanzhou	29.3666667	112.4166667	CN
Nanzhang	31.7758333	111.8380556	CN
Nanyang	32.9947222	112.5327778	CN
Nantong	32.0302778	120.8747222	CN
Nanpu	27.9233333	118.5333333	CN
Nanping	26.645	118.1736111	CN
Nanning	22.8166667	108.3166667	CN
Nanma	36.1816667	118.1583333	CN
Nanlong	31.3166667	106.0333333	CN
Nanjing	32.0616667	118.7777778	CN
Nangong	37.3580556	115.3744444	CN
Nanfeng	23.7383333	111.8086111	CN
Nandu	22.8525	110.8233333	CN
Nanding	36.7483333	118.0558333	CN
Nanchong	30.8	106.0666667	CN
Nanchang	28.6833333	115.8833333	CN
Miyang	24.4041667	103.4427778	CN
Mingshui	36.7166667	117.5	CN
Mingguang	32.7797222	117.9827778	CN
Minggang	32.4586111	114.0486111	CN
Mianyang	31.4666667	104.7666667	CN
Mentougou	39.9391667	116.0916667	CN
Mengyin	35.7069444	117.9263889	CN
Mengcheng	33.2661111	116.5511111	CN
Meizhou	24.3	116.1166667	CN
Meilu	21.45	110.7833333	CN
Majie	25.0333333	102.6361111	CN
Zhijiang	30.4213889	111.7533333	CN
Macheng	31.1783333	115.0319444	CN
Maba	24.6833333	113.5833333	CN
Lüshun	38.8	121.2666667	CN
Luqiaozhen	28.5788889	121.3783333	CN
Luoyang	34.6836111	112.4536111	CN
Luoyang	24.9622222	118.6811111	CN
Luoyang	23.1666667	114.2666667	CN
Luorong	24.4058333	109.6086111	CN
Luohe	33.5716667	114.0352778	CN
Luocheng	29.3833333	104.0333333	CN
Lujiang	31.2472222	117.2866667	CN
Lubu	23.1747222	112.2852778	CN
Luancheng	37.8791667	114.6516667	CN
Loudi	27.7344444	111.9944444	CN
Longquan	24.6686111	102.1605556	CN
Longkou	37.6508333	120.3286111	CN
Liyang	31.4333333	119.4833333	CN
Puning	23.3152778	116.1688889	CN
Lishui	28.4580556	119.9138889	CN
Lintong	34.3725	109.2033333	CN
Linyi	35.0630556	118.3427778	CN
Linxia	35.6002778	103.2063889	CN
Linxi	39.7	118.4333333	CN
Linshui	36.4247222	114.2047222	CN
Linqu	36.5155556	118.5397222	CN
Linqiong	30.4166667	103.4833333	CN
Linqing	36.8455556	115.7116667	CN
Linping	30.4225	120.2972222	CN
Linhai	28.85	121.1166667	CN
Lingcheng	22.7072222	110.3491667	CN
Lincheng	19.9077778	109.6858333	CN
Linfen	36.0888889	111.5188889	CN
Liling	27.6666667	113.5	CN
Lichuan	30.3	108.85	CN
Zengcheng	23.2833333	113.8166667	CN
Liaocheng	36.4438889	115.9647222	CN
Lianzhou	24.7811111	112.3825	CN
Lianzhou	21.6833333	109.15	CN
Lianran	24.9058333	102.4916667	CN
Liangxiang	39.7319444	116.14	CN
Liancheng	21.6	110.2666667	CN
Leshan	29.5666667	103.7333333	CN
Lengshuitanqu	26.4408333	111.5780556	CN
Lengshuijiang	27.6880556	111.4294444	CN
Leiyang	26.4130556	112.8491667	CN
Lecheng	25.1333333	113.3333333	CN
Laohekou	32.3858333	111.6677778	CN
Lanzhou	36.0563889	103.7922222	CN
Lanxi	29.2136111	119.4866667	CN
Lianyuan	27.6883333	111.6641667	CN
Langfang	39.5097222	116.6947222	CN
Laizhou	37.1716667	119.9213889	CN
Laiyang	36.9758333	120.7136111	CN
Laiwu	36.1927778	117.6569444	CN
Laibin	23.7	109.2666667	CN
Kunyang	27.6658333	120.5658333	CN
Kunming	25.0388889	102.7183333	CN
Kaiyuan	23.7111111	103.2461111	CN
Kaihua	23.3719444	104.2497222	CN
Kaifeng	34.7911111	114.3483333	CN
Juye	35.3947222	116.0883333	CN
Juegangzhen	32.3202778	121.21	CN
Jiujiang	29.7333333	115.9833333	CN
Jishui	33.7333333	115.4	CN
Jishou	28.3166667	109.7166667	CN
Jinzhou	39.1	121.7166667	CN
Jinxiangzhen	27.4344444	120.6069444	CN
Jinshi	29.6333333	111.8833333	CN
Jinsha	32.0866667	121.0636111	CN
Jinjiang	19.7291667	110.0063889	CN
Jinji	23.2280556	110.8261111	CN
Jining	35.405	116.5813889	CN
Jinhua	29.1077778	119.6547222	CN
Jingzhou	30.3502778	112.1902778	CN
Tianchang	37.9980556	114.0155556	CN
Jingmen	31.0336111	112.2047222	CN
Jingling	30.65	113.1	CN
Jingdezhen	29.2897222	117.2022222	CN
Jinchang	38.4952778	102.1738889	CN
Jincheng	35.5022222	112.8327778	CN
Jinan	36.6683333	116.9972222	CN
Jimo	36.3897222	120.4622222	CN
Jiangjin	29.2905556	106.2541667	CN
Jiexiu	37.0244444	111.9125	CN
Jieshou	33.25	115.35	CN
Jieshi	22.8166667	115.8	CN
Jiehu	35.5427778	118.455	CN
Jiazi	22.8833333	116.0666667	CN
Jiaxing	30.7655556	120.7483333	CN
Jiaozuo	35.2397222	113.2330556	CN
Jiaozhou	36.2838889	120.0033333	CN
Ningde	26.6616667	119.5227778	CN
Jian'ou	27.0469444	118.3252778	CN
Jiangyan	32.5061111	120.1427778	CN
Jianguang	28.2	115.7666667	CN
Jiangmen	22.5833333	113.0833333	CN
Jiangkou	25.4872222	119.1986111	CN
Yangjiang	21.85	111.9666667	CN
Ji'an	27.1333333	115.0	CN
Guangyuan	32.4402778	105.8213889	CN
Huzhou	30.8661111	120.0963889	CN
Hutang	31.5333333	119.4833333	CN
Huoqiu	32.3369444	116.2611111	CN
Humen	22.8266667	113.6716667	CN
Huizhou	23.0833333	114.4	CN
Qidong	31.8111111	121.655	CN
Huicheng	23.0369444	116.2908333	CN
Xinhui	22.5177778	113.0402778	CN
Huazhou	21.6333333	110.5833333	CN
Huangzhou	30.45	114.8	CN
Huangyan	28.6477778	121.2594444	CN
Huangshi	30.2166667	115.1	CN
Dasha	23.1027778	113.4652778	CN
Huangpi	30.8666667	114.3666667	CN
Huangmei	30.0666667	115.9333333	CN
Huanggang	23.6752778	117.0033333	CN
Daxing	39.7213889	116.3291667	CN
Huangchuan	32.1272222	115.0394444	CN
Huaiyuan	32.9594444	117.1905556	CN
Huainan	32.6263889	116.9969444	CN
Huaicheng	23.9130556	112.1788889	CN
Huaihua	27.5494444	109.9591667	CN
Huaidian	33.4333333	115.0333333	CN
Huaibei	33.9744444	116.7916667	CN
Hongjiang	27.11	109.9955556	CN
Heze	35.2430556	115.4411111	CN
Hechuan	29.9947222	106.2572222	CN
Yiyang	28.5891667	112.3283333	CN
Hepo	23.4325	115.8305556	CN
Hengyang	26.8880556	112.615	CN
Hengshui	37.7322222	115.7011111	CN
Hefei	31.8638889	117.2808333	CN
Hede	33.7680556	120.2516667	CN
Hecun	36.5333333	114.1111111	CN
Hebi	35.8991667	114.1925	CN
Hanzhong	33.0727778	107.0302778	CN
Fu'an	27.0891667	119.6452778	CN
Hanting	36.7708333	119.2108333	CN
Hangzhou	30.2552778	120.1688889	CN
Hangu	39.2488889	117.7891667	CN
Handan	36.6005556	114.4677778	CN
Hanchuan	30.65	113.7666667	CN
Hancheng	35.4602778	110.4291667	CN
Haizhou	34.5816667	119.1288889	CN
Jiaojiang	28.6802778	121.4427778	CN
Haimen	23.1975	116.6108333	CN
Haikou	24.8069444	102.585	CN
Haikou	20.0458333	110.3416667	CN
Guye	39.7333333	118.4166667	CN
Guozhen	34.3536111	107.3752778	CN
Guli	28.8833333	120.0333333	CN
Guiyang	26.5833333	106.7166667	CN
Guiren	33.6697222	118.1888889	CN
Guiping	23.3925	110.0813889	CN
Guilin	25.2819444	110.2863889	CN
Guigang	23.0963889	109.6091667	CN
Gucheng	32.2636111	111.6461111	CN
Guangzhou	23.1166667	113.25	CN
Guangshui	31.6183333	114.0	CN
Gejiu	23.3655556	103.1558333	CN
Gaozhou	21.9166667	110.8666667	CN
Gaoyou	32.7858333	119.4277778	CN
Gaoping	30.7833333	106.1333333	CN
Gaomi	36.3833333	119.7527778	CN
Gaogou	34.0175	119.1886111	CN
Fuzhou	26.0613889	119.3061111	CN
Fuyang	32.9	115.8166667	CN
Fuyang	30.0533333	119.9519444	CN
Fushan	37.4958333	121.2580556	CN
Fuling	29.7022222	107.3919444	CN
Foshan	23.0333333	113.1166667	CN
Fenyi	27.8	114.6833333	CN
Fengxian	34.6936111	116.5952778	CN
Fengrun	39.8333333	118.1166667	CN
Fengkou	30.0833333	113.2666667	CN
Feicheng	35.2605556	117.9675	CN
Fangshan	39.6983333	115.9925	CN
Ezhou	30.4	114.8333333	CN
Enshi	30.3	109.4833333	CN
Enping	22.1833333	112.3	CN
Duyun	26.2666667	107.5166667	CN
Duobaowan	30.65	112.6333333	CN
Ducheng	23.2333333	111.5166667	CN
Xinyi	22.3541667	110.9394444	CN
Dongying	37.4563889	118.4855556	CN
Dongtai	32.8405556	120.3127778	CN
Dongsheng	39.8158333	109.9769444	CN
Dongkan	33.9997222	119.8308333	CN
Donghai	22.95	115.6333333	CN
Dongguan	23.0488889	113.7447222	CN
Dongdu	35.85	117.7	CN
Dongcun	36.7766667	121.1597222	CN
Dingzhou	38.5130556	114.9955556	CN
Dingtao	35.0683333	115.5625	CN
Dezhou	37.4486111	116.2925	CN
Deyang	31.1333333	104.4	CN
Deqing	30.5477778	120.08	CN
Penglai	37.8086111	120.7508333	CN
Dengzhou	32.6822222	112.0819444	CN
Dengfeng	34.4552778	113.0280556	CN
Dazhong	33.2	120.4666667	CN
Zhangjiajie	29.1294444	110.4783333	CN
Daye	30.0833333	114.95	CN
Dayan	26.8687934220524	100.220718383789	CN
Daxian	31.2666667	107.5166667	CN
Dawukou	39.0419444	106.3958333	CN
Datong	32.6333333	117.05	CN
Daqiaozhen	29.6583333	121.4130556	CN
Huaxian	35.5638889	114.5058333	CN
Danshui	22.8	114.45	CN
Danjiangkou	32.5427778	111.5086111	CN
Dangtu	31.5666667	118.4833333	CN
Dancheng	33.6333333	115.1833333	CN
Daliang	22.8408333	113.2452778	CN
Dalian	38.9122222	121.6022222	CN
Dali	25.7	100.1833333	CN
Chuzhou	32.3219444	118.2977778	CN
Yangchun	22.1666667	111.7833333	CN
Yiwu	29.3086111	120.0697222	CN
Chongqing	29.5627778	106.5527778	CN
Chonglong	29.8	104.85	CN
Chizhou	30.6577778	117.4830556	CN
Chenzhou	25.8	113.0333333	CN
Chengyang	35.5794444	118.8327778	CN
Jiangyin	31.9058333	120.2677778	CN
Chengdu	30.6666667	104.0666667	CN
Chenghai	23.4647222	116.7644444	CN
Chaozhou	23.6658333	116.64	CN
Chaohu	31.6	117.8666667	CN
Changzhou	31.7833333	119.9666667	CN
Changzhi	35.2088889	111.7386111	CN
Changsha	28.2	112.9666667	CN
Changqing	36.5575	116.7272222	CN
Changli	39.7041667	119.1505556	CN
Changleng	28.7	115.8166667	CN
Caohe	30.2333333	115.4333333	CN
Weining	26.85	104.2333333	CN
Cangzhou	38.3166667	116.8666667	CN
Caidian	30.5833333	114.0333333	CN
Buhe	30.2888889	112.2372222	CN
Bozhou	33.8772222	115.7702778	CN
Botou	38.0666667	116.5666667	CN
Boshan	36.4833333	117.8333333	CN
Bose	23.8997222	106.6133333	CN
Binzhou	37.3666667	118.0166667	CN
Binzhou	23.2	108.8	CN
Bijie	27.3125	105.2941667	CN
Bianzhuang	34.8486111	118.0447222	CN
Bengbu	32.9408333	117.3608333	CN
Beijing	39.9074977414405	116.397228240967	CN
Beihai	21.4833333	109.1	CN
Beidao	34.5686111	105.8933333	CN
Beibei	29.8255556	106.4338889	CN
Baoying	33.2291667	119.3091667	CN
Langzhong	31.5755556	105.9655556	CN
Baoding	38.8511111	115.4902778	CN
Baiyin	36.5583333	104.2080556	CN
Baihe	22.15	107.2333333	CN
Babu	24.4166667	111.5166667	CN
Anxiang	29.4	112.15	CN
Anshun	26.25	105.9333333	CN
Anqiu	36.4341667	119.1925	CN
Anqing	30.5091667	117.0505556	CN
Anping	23.0333333	104.4	CN
Anlu	31.2575	113.6783333	CN
Anjiang	27.3194444	110.1030556	CN
Anbu	23.4516667	116.6802778	CN
Jiangyou	31.7666667	104.7166667	CN
Suzhou	31.3113889	120.6180556	CN
Zhoushan	30.0202778	122.0980556	CN
Mudu	31.2494444	120.5102778	CN
Songling	31.1608333	120.6391667	CN
Zhoucheng	35.9122222	116.3116667	CN
Dalianwan	39.0286111	121.695	CN
Zhenlai	45.8333333	123.2	CN
Shuangliao	43.5063889	123.5063889	CN
Zhaozhou	45.6833333	125.3166667	CN
Zhaoyuan	45.5	125.1333333	CN
Zhaodong	46.0833333	125.9833333	CN
Zhangjiakou	40.81	114.8794444	CN
Zalantun	48.0	122.7166667	CN
Yushu	44.8	126.5333333	CN
Youhao	47.8666667	128.8333333	CN
Yingkou	40.6680556	122.2247222	CN
Yilan	46.3166667	129.5666667	CN
Yichun	47.7	128.9	CN
Yebaishou	41.3975	119.6408333	CN
Yantongshan	43.2919444	126.0094444	CN
Yanji	42.9075	129.5077778	CN
Yakeshi	49.2833333	120.7333333	CN
Xuanhua	40.6102778	115.0447222	CN
Xiuyan	40.2927778	123.2744444	CN
Xinqing	48.2333333	129.5	CN
Xinmin	41.9908333	122.8252778	CN
Xinglongshan	43.9561111	125.4661111	CN
Xingcheng	40.6166667	120.7166667	CN
Xilin Hot	43.9666667	116.0333333	CN
Xifeng	42.7372222	124.7222222	CN
Xiaoshi	41.2894444	124.1319444	CN
Wuchang	44.9	127.1833333	CN
Wangqing	43.3208333	129.7580556	CN
Wangou	42.0597222	126.9158333	CN
Wangkui	46.8333333	126.5	CN
Ulan Hot	46.0833333	122.0833333	CN
Tumen	42.9661111	129.8425	CN
Tongliao	43.6125	122.2652778	CN
Tieling	42.2930556	123.8413889	CN
Tieli	46.95	128.05	CN
Taonan	45.3333333	122.7833333	CN
Tailai	46.3833333	123.4	CN
Taikang	46.8333333	124.4166667	CN
Tahe	52.3333333	124.7333333	CN
Sujiatun	41.6591667	123.3391667	CN
Suileng	47.25	127.0833333	CN
Suihua	46.6405556	126.9969444	CN
Suifenhe	44.4	131.1666667	CN
Songjianghe	42.175	127.4913889	CN
Siping	43.1633333	124.3686111	CN
Shunyi	40.125	116.6452778	CN
Shulan	44.4166667	126.95	CN
Shuangyashan	46.6361111	131.1538889	CN
Shuangyang	43.5241667	125.6736111	CN
Shuangcheng	45.35	126.2833333	CN
Xiguit Kuangqu	40.7058333	110.2855556	CN
Shenyang	41.7922222	123.4327778	CN
Shanhetun	44.7	127.2	CN
Shangzhi	45.2166667	127.9666667	CN
Sanchazi	42.0816667	126.6002778	CN
Salqin	40.5413889	110.5108333	CN
Ranghulu	46.65	124.8666667	CN
Qitaihe	45.8	130.85	CN
Qiqihar	47.3408333	123.9672222	CN
Qinggang	46.6833333	126.0833333	CN
Qianguo	45.1333333	124.8	CN
Pingzhuang	42.0372222	119.2888889	CN
Panshi	42.9422222	126.0561111	CN
Panshan	41.1880556	122.0494444	CN
Nianzishan	47.5166667	122.8833333	CN
Nenjiang	49.1833333	125.2166667	CN
Nehe	48.4833333	124.8333333	CN
Nantai	40.9166667	122.7833333	CN
Nanpiao	41.0994444	120.7533333	CN
Nancha	47.1333333	129.2666667	CN
Mujiayingzi	42.1166667	118.7833333	CN
Mudanjiang	44.5833333	129.6	CN
Mishan	45.55	131.8833333	CN
Mingyue	43.1069444	128.9216667	CN
Mingshui	47.1666667	125.9166667	CN
Meihekou	42.5272222	125.6752778	CN
Manzhouli	49.6	117.4333333	CN
Longjing	42.7713889	129.4233333	CN
Longjiang	47.3302778	123.1836111	CN
Longfeng	46.55	125.1166667	CN
Liuhe	42.2725	125.7252778	CN
Lishu	43.3047222	124.3277778	CN
Linkou	45.3	130.2833333	CN
Linjiang	41.8069444	126.9077778	CN
Lingyuan	41.24	119.4011111	CN
